Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-03 00:30:00,32199.99,32497.8,32199.98,32447.94,1887.488513,2021-01-03 00:59:59.999,61137567.77730083,31624,1037.29373900,33596139.34954670,0
2021-01-03 01:00:00,32447.95,32640.97,32201.0,32626.58,1623.768742,2021-01-03 01:29:59.999,52680981.44471354,34051,901.69262800,29258891.42258762,0
2021-01-03 01:30:00,32626.59,32790.07,32503.9,32585.09,1777.383465,2021-01-03 01:59:59.999,58092418.24862255,36641,869.12596100,28412116.65320790,0
2021-01-03 02:00:00,32583.04,32800.0,32550.0,32782.86,1013.075176,2021-01-03 02:29:59.999,33098306.48870237,24290,493.10306600,16114349.26009545,0
2021-01-03 02:30:00,32782.86,32884.09,32701.0,32741.67,1004.134583,2021-01-03 02:59:59.999,32941238.73930150,23936,517.39509700,16975268.54511682,0
2021-01-03 03:00:00,32741.68,32756.0,32587.0,32645.68,1002.338897,2021-01-03 03:29:59.999,32746967.88927442,20548,401.32284500,13111563.96243871,0
2021-01-03 03:30:00,32645.68,32733.99,32404.0,32573.87,1123.539903,2021-01-03 03:59:59.999,36600509.56981403,25667,498.59639600,16244687.57217779,0
2021-01-03 04:00:00,32576.11,32711.38,32450.0,32579.77,969.206503,2021-01-03 04:29:59.999,31586027.33338193,20746,466.07854300,15188624.90650135,0
2021-01-03 04:30:00,32579.77,33250.0,32575.0,33192.53,2466.864481,2021-01-03 04:59:59.999,81206719.33542395,40171,1579.60668400,52020703.75256527,0
2021-01-03 05:00:00,33192.53,34083.68,33109.44,33984.27,6762.029329,2021-01-03 05:29:59.999,228198690.93923387,113859,3751.29701800,126559041.47386808,0
2021-01-03 05:30:00,33978.28,34180.0,33629.34,33758.67,3593.040986,2021-01-03 05:59:59.999,121969120.15759655,62953,1762.37442000,59831851.72019962,0
2021-01-03 06:00:00,33758.67,34110.05,33651.12,33855.54,2599.669425,2021-01-03 06:29:59.999,88110972.04300135,53255,1320.68208000,44762945.41280343,0
2021-01-03 06:30:00,33855.55,34080.0,33823.29,33967.13,1927.241549,2021-01-03 06:59:59.999,65440664.90404439,41831,1039.65551000,35305586.82718478,0
2021-01-03 07:00:00,33967.13,34566.66,33737.19,34487.56,3383.985872,2021-01-03 07:29:59.999,115736926.44926195,54610,1787.02139000,61122579.63279048,0
2021-01-03 07:30:00,34487.56,34778.11,34011.06,34452.34,4584.088151,2021-01-03 07:59:59.999,158140896.57545505,80727,2048.10683700,70678674.79489359,0
2021-01-03 08:00:00,34451.78,34561.08,33757.29,34403.68,3935.407603,2021-01-03 08:29:59.999,134517809.99509274,68237,1830.31248200,62582261.47369295,0
2021-01-03 08:30:00,34405.01,34670.41,34271.15,34367.68,2211.366509,2021-01-03 08:59:59.999,76195331.05716043,42558,1116.92862200,38495502.02384857,0
2021-01-03 09:00:00,34367.35,34588.88,33856.63,34026.68,3523.629286,2021-01-03 09:29:59.999,120559511.14171967,65025,1584.48269500,54231690.70996553,0
2021-01-03 09:30:00,34031.16,34247.91,33800.0,34190.55,2529.049686,2021-01-03 09:59:59.999,86153948.24603761,49565,1161.56823000,39577249.76280532,0
2021-01-03 10:00:00,34189.98,34350.0,33403.0,33739.36,4132.431556,2021-01-03 10:29:59.999,139997681.62058844,72297,1928.28487900,65339141.79362302,0
2021-01-03 10:30:00,33739.36,34119.01,33520.65,33877.96,2202.795086,2021-01-03 10:59:59.999,74617978.41416959,48221,1110.55205500,37621791.91231977,0
2021-01-03 11:00:00,33877.96,34200.0,33787.55,33933.33,1987.963685,2021-01-03 11:29:59.999,67669545.13355899,46564,1044.83989600,35562839.91225609,0
2021-01-03 11:30:00,33933.33,34450.0,33928.75,34413.53,2128.889456,2021-01-03 11:59:59.999,72865536.01181582,45698,1210.19797800,41423947.90055014,0
2021-01-03 12:00:00,34413.53,34600.0,34206.1,34291.85,2548.978272,2021-01-03 12:29:59.999,87700005.44809362,49509,1347.34292300,46371092.78475103,0
2021-01-03 12:30:00,34293.53,34354.53,33928.75,34103.72,1997.305209,2021-01-03 12:59:59.999,68130588.28230156,40391,918.91879400,31344402.57907219,0
2021-01-03 13:00:00,34103.73,34385.02,34100.73,34162.14,1384.629374,2021-01-03 13:29:59.999,47419551.87703057,32238,692.04671000,23701409.75827770,0
2021-01-03 13:30:00,34164.1,34193.66,33800.0,33880.0,2989.109002,2021-01-03 13:59:59.999,101611928.96866328,55719,1358.51409100,46188764.94241245,0
2021-01-03 14:00:00,33877.98,34150.0,33641.02,33926.99,2550.922734,2021-01-03 14:29:59.999,86681462.81355546,50012,1194.77077200,40606688.07079287,0
2021-01-03 14:30:00,33927.0,34078.53,33450.0,33811.54,3377.882829,2021-01-03 14:59:59.999,113956689.14342109,62745,1705.94024900,57533071.71182608,0
2021-01-03 15:00:00,33811.54,33873.45,32910.81,33015.19,4684.095905,2021-01-03 15:29:59.999,156179263.64927635,76886,1962.54858500,65469953.05946920,0
2021-01-03 15:30:00,33015.19,33645.0,32727.0,33506.62,3707.153852,2021-01-03 15:59:59.999,123403625.30557234,63205,1830.16614400,60931065.75293265,0
